ID,ShowID,Highlight,Role1,RoleMotion1,RoleScale1,RoleColor1,RoleEffects1,Role2,RoleMotion2,RoleScale2,RoleColor2,RoleEffects2,Role3,RoleMotion3,RoleScale3,RoleColor3,RoleEffects3,Sound,Music,DialogImagePerfab,ShowType,Speaker,Dialog,CantSkip,DialogType
P035_1_005,,,,,,,,,,,,,no,,,,,,,Icon/Images01_BG/S012_2,,,T_Dialog_Dialog_P035_1_005,,
P035_1_006,,,,,,,,,,,,,P035_000_Sad,sleft,,,,player/Player/R18_P35_01/P35_hit_02,,,,T_Dialog_Speaker_P002_1_21,T_Dialog_Dialog_P035_1_006,,
P035_1_007,,,,,,,,,,,,,,,,,,,,,,T_Dialog_Speaker_P002_1_21,T_Dialog_Dialog_P035_1_007,,
P035_1_008,,,,,,,,,,,,,P035_000_Serious,,,,,player/Player/R18_P35_01/P35_general_13,,,,T_Dialog_Speaker_P002_1_21,T_Dialog_Dialog_P035_1_008,,
P035_1_009,,,,,,,,,,,,,no,,,#8e8e8eFF,,,BGM03,Icon/Images01_BG/BG_Black,,,T_Dialog_Dialog_P035_1_009,,
P035_1_010,,,,,,,,P022_000_Smile,right,,#FFFFFFFF,,,,,,,player/Player/R18_P22_01/P22_general_03,,Icon/Images01_BG/S002,,T_Dialog_Speaker_P022_1_34,T_Dialog_Dialog_P035_1_010,,
P035_1_011,,,P004_000_Laugh,bottom,,#FFFFFFFF,,,,,#8e8e8eFF,,,,,,,player/Player/R18_P04_01/P004_Gift_01,,,,T_Dialog_Speaker_P004_1_1,T_Dialog_Dialog_P035_1_011,,
P035_1_012,,,,,,#8e8e8eFF,,,,,,,,,,,,,,,,T_Dialog_Speaker_P001_1_5,T_Dialog_Dialog_P035_1_012,,
P035_1_013,,,no,,,,,no,,,,,,,,,,,,,,T_Dialog_Speaker_P001_1_5,T_Dialog_Dialog_P035_1_013,,
P035_1_014,,,P004_000_Laugh,left,,#FFFFFFFF,,,,,,,,,,,,player/Player/R18_P04_01/P004_general_01,,Icon/Images01_BG/S028,,T_Dialog_Speaker_P004_1_1,T_Dialog_Dialog_P035_1_014,,
P035_1_015,,,,,,#8e8e8eFF,,P022_000_Smile,bottom,,#FFFFFFFF,,,,,,,player/Player/R18_P22_01/P22_general_09,,,,T_Dialog_Speaker_P022_1_34,T_Dialog_Dialog_P035_1_015,,
P035_1_016,,,,,,,,,,,#8e8e8eFF,,,,,,,,,,,T_Dialog_Speaker_P001_1_5,T_Dialog_Dialog_P035_1_016,,
P035_1_017,,,P004_000_Surprise,,,#FFFFFFFF,,,,,,,,,,,,player/Player/R18_P04_01/P004_general_08,,,,T_Dialog_Speaker_P004_1_1,T_Dialog_Dialog_P035_1_017,,
P035_1_018,,,no,,,#8e8e8eFF,,no,,,,,P035_000_Zoneout,,,#8e8e8eFF,,,,,,,T_Dialog_Dialog_P035_1_018,,
P035_1_019,,,P035_000_Zoneout,,,#8e8e8eFF,,P004_000_Helpless,,,#FFFFFFFF,,no,,,#8e8e8eFF,,player/Player/R18_P04_01/P004_general_03,,,,T_Dialog_Speaker_P004_1_1,T_Dialog_Dialog_P035_1_019,,
P035_1_020,,,,,,,,P022_000_Angry,right,,,,,,,,,player/Player/R18_P22_01/P22_general_08,,,,T_Dialog_Speaker_P022_1_34,T_Dialog_Dialog_P035_1_020,,
P035_1_021,,,P035_000_Sad,,,#FFFFFFFF,,,,,#8e8e8eFF,,,,,,,player/Player/R18_P35_01/P35_general_04,,,,T_Dialog_Speaker_P002_1_21,T_Dialog_Dialog_P035_1_021,,
P035_1_022,,,no,,,#8e8e8eFF,,,shake,,,,,,,,,player/Player/hit_SwordTwo,,,,,T_Dialog_Dialog_P035_1_022,,
P035_1_023,,,,,,,,P022_000_Surprise,,,#FFFFFFFF,,,,,,,player/Player/R18_P22_01/P22_hit_02,,,,T_Dialog_Speaker_P022_1_34,T_Dialog_Dialog_P035_1_023,,
P035_1_024,,,,,,,,no,,,#8e8e8eFF,,,,,,,,,,,T_Dialog_Speaker_P001_1_5,T_Dialog_Dialog_P035_1_024,,
P035_1_025,,,,,,,,,,,,,P035_000,,,#FFFFFFFF,,player/Player/R18_P35_01/P35_general_02,,,,T_Dialog_Speaker_P002_1_21,T_Dialog_Dialog_P035_1_025,,
P035_1_026,,,P004_000_Surprise,shake,,#8e8e8eFF,,P022_000_Surprise,shake,,#8e8e8eFF,,,right,,#8e8e8eFF,,,,,,,T_Dialog_Dialog_P035_1_026,,
P035_1_027,,,,,,,,,,,,,P035_000_Happy,,,#FFFFFFFF,,player/Player/R18_P35_01/P35_general_20,,,,T_Dialog_Speaker_P002_1_21,T_Dialog_Dialog_P035_1_027,,
P035_1_028,,,,,,#FFFFFFFF,,,,,,,,,,#8e8e8eFF,,player/Player/R18_P04_01/P004_Live_01,,,,T_Dialog_Speaker_P004_1_1,T_Dialog_Dialog_P035_1_028,,
P035_1_029,,,,,,#8e8e8eFF,,,,,#FFFFFFFF,,,,,,,player/Player/R18_P22_01/P22_hit_01,,,,T_Dialog_Speaker_P022_1_34,T_Dialog_Dialog_P035_1_029,,
P035_1_030,,,,,,,,,,,#8e8e8eFF,,,down,,#FFFFFFFF,,player/Player/R18_P35_01/P35_sex_hit_06,,,,T_Dialog_Speaker_P002_1_21,T_Dialog_Dialog_P035_1_030,,
P035_1_031,,,no,,,,,no,,,,,no,normal,,,,,,,,T_Dialog_Speaker_P001_1_5,T_Dialog_Dialog_P035_1_031,,
P035_1_032,,,,,,,,,,,,,,,,,,,BGM00,Icon/Images01_BG/S001,,,T_Dialog_Dialog_P035_1_032,,
P035_1_033,,,P035_000_Zoneout,,,#FFFFFFFF,,,,,,,,,,,,player/Player/R18_P35_01/P35_general_13,BGM02,,,T_Dialog_Speaker_P002_1_21,T_Dialog_Dialog_P035_1_033,,
P035_1_034,,,,,,#8e8e8eFF,,P007_000_Normal,sright,,#FFFFFFFF,,,,,,,player/Player/R18_P07_01/P007_general_05,,,,T_Dialog_Speaker_P001_3_3,T_Dialog_Dialog_P035_1_034,,
P035_1_035,,,,,,#FFFFFFFF,,,,,#8e8e8eFF,,,,,,,,,,,T_Dialog_Speaker_P002_1_21,T_Dialog_Dialog_P035_1_035,,
P035_1_036,,,,,,#8e8e8eFF,,P007_000_Laugh,,,#FFFFFFFF,,,,,,,player/Player/R18_P07_01/P007_general_10,,,,T_Dialog_Speaker_P001_3_3,T_Dialog_Dialog_P035_1_036,,
P035_1_037,,,,,,,,,srightout,,#8e8e8eFF,,,,,,,,,,,T_Dialog_Speaker_P001_1_5,T_Dialog_Dialog_P035_1_037,,
P035_1_038,,,,,,#FFFFFFFF,,no,normal,,,,,,,,,player/Player/R18_P35_01/P35_gift_01,,,,T_Dialog_Speaker_P002_1_21,T_Dialog_Dialog_P035_1_038,,
P035_1_039,,,,,,#8e8e8eFF,,,,,,,,,,,,,,,,T_Dialog_Speaker_P001_1_5,T_Dialog_Dialog_P035_1_039,,
P035_1_040,,,P035_000_Sad,,,#FFFFFFFF,,,,,,,,,,,,player/Player/R18_P35_01/P35_general_01,,,,T_Dialog_Speaker_P002_1_21,T_Dialog_Dialog_P035_1_040,,
P035_1_041,,,,,,#8e8e8eFF,,,,,,,,,,,,,,,,T_Dialog_Speaker_P001_1_5,T_Dialog_Dialog_P035_1_041,,
P035_1_042,,,,,,#FFFFFFFF,,,,,,,,,,,,player/Player/R18_P35_01/P35_general_04,,,,T_Dialog_Speaker_P035_1_042,T_Dialog_Dialog_P035_1_042,,
P035_1_043,,,,,,#8e8e8eFF,,,,,,,,,,,,,,,,T_Dialog_Speaker_P001_1_5,T_Dialog_Dialog_P035_1_043,,
P035_1_044,,,P035_000_Zoneout,,,#FFFFFFFF,,,,,,,,,,,,,,,,T_Dialog_Speaker_P035_1_042,T_Dialog_Dialog_P004_3_46,,
P035_1_045,,,,,,#8e8e8eFF,,,,,,,,,,,,,,,,T_Dialog_Speaker_P001_1_5,T_Dialog_Dialog_P035_1_045,,
P035_1_046,,,,,,,,P007_000_Laugh,bottom,,#FFFFFFFF,,,,,,,player/Player/R18_P07_01/P007_general_05,,,,T_Dialog_Speaker_P001_3_3,T_Dialog_Dialog_P035_1_046,,
P035_1_047,,,P035_000_Shy,,,#FFFFFFFF,,,,,#8e8e8eFF,,,,,,,,,,,T_Dialog_Speaker_P035_1_042,T_Dialog_Dialog_P001_4_5,,
P035_1_048,,,,,,#8e8e8eFF,,,,,,,,,,,,,,,,T_Dialog_Speaker_P001_1_5,T_Dialog_Dialog_P035_1_048,,
P035_1_049,,,,,,,,P007_000_Surprise,,,#FFFFFFFF,,,,,,,player/Player/R18_P07_01/P007_Dead_02,,,,T_Dialog_Speaker_P001_3_3,T_Dialog_Dialog_P035_1_049,,
P035_1_050,,,,,,#FFFFFFFF,,,,,#8e8e8eFF,,,,,,,player/Player/R18_P35_01/P35_general_12,,,,T_Dialog_Speaker_P035_1_042,T_Dialog_Dialog_P035_1_050,,
P035_1_051,,,,srightout,,#8e8e8eFF,,,,,,,,,,,,player/Player/General_Footsteps_fast,BGM00,,,,T_Dialog_Dialog_P035_1_051,,
P035_1_052,,,no,normal,,,,no,,,,,P001_000_Surprise,,,#8e8e8eFF,,,,Icon/Images01_BG/S006_3,,T_Dialog_Speaker_P001_1_5,T_Dialog_Dialog_P035_1_052,,
P035_1_053,,,,,,,,,,,,,,,,#FFFFFFFF,,player/Player/R18_P01_01/P001_general_05,,,,T_Dialog_Speaker_P001_1_14,T_Dialog_Dialog_P035_1_053,,
P035_1_054,,,,,,,,,,,,,,,,#8e8e8eFF,,,,,,T_Dialog_Speaker_P001_1_5,T_Dialog_Dialog_P035_1_054,,
P035_1_055,,,,,,,,,,,,,,,,#FFFFFFFF,,player/Player/R18_P01_01/P001_general_02,,,,T_Dialog_Speaker_P001_1_14,T_Dialog_Dialog_P035_1_055,,
P035_2_001,P035_2,,,,,,,,,,,,P035_000_Disdain,,,#8e8e8eFF,,,Effect_Seabeach,Icon/Images01_BG/S009,,,T_Dialog_Dialog_P035_2_001,,
P035_2_002,,,,,,,,,,,,,,,,,,,,,,T_Dialog_Speaker_P001_1_5,T_Dialog_Dialog_P035_2_002,,
P035_2_003,,,,,,,,,,,,,P035_000_Zoneout,,,#FFFFFFFF,,player/Player/R18_P35_01/P35_general_14,,,,T_Dialog_Speaker_P035_1_042,T_Dialog_Dialog_P035_2_003,,
P035_2_004,,,,,,,,,,,,,,,,#8e8e8eFF,,,,,,T_Dialog_Speaker_P001_1_5,T_Dialog_Dialog_P035_2_004,,
P035_2_005,,,,,,,,,,,,,P035_000_Serious,,,#FFFFFFFF,,player/Player/R18_P35_01/P35_general_19,,,,T_Dialog_Speaker_P035_1_042,T_Dialog_Dialog_P035_2_005,,
P035_2_006,,,,,,,,,,,,,,,,,,,,,,T_Dialog_Speaker_P035_1_042,T_Dialog_Dialog_P035_2_006,,
P035_2_007,,,,,,,,,,,,,,,,#8e8e8eFF,,,,,,T_Dialog_Speaker_P001_1_5,T_Dialog_Dialog_P035_2_007,,
P035_2_008,,,,,,,,,,,,,P035_000_Shy,,,#FFFFFFFF,,player/Player/R18_P35_01/P35_general_02,,,,T_Dialog_Speaker_P035_1_042,T_Dialog_Dialog_P035_2_008,,
P035_2_009,,,,,,,,,,,,,,,,#8e8e8eFF,,,,,,T_Dialog_Speaker_P001_1_5,T_Dialog_Dialog_P035_2_009,,
P035_2_010,,,,,,,,,,,,,,,,#FFFFFFFF,,,,,,T_Dialog_Speaker_P035_1_042,T_Dialog_Dialog_P035_2_010,,
P035_2_011,,,,,,,,,,,,,,,,,,player/Player/R18_P35_01/P35_general_04,,,,T_Dialog_Speaker_P035_1_042,T_Dialog_Dialog_P035_2_011,,
P035_2_012,,,,,,,,,,,,,,,,#8e8e8eFF,,,,,,T_Dialog_Speaker_P001_1_5,T_Dialog_Dialog_P035_2_012,,
P035_2_013,,,,,,,,,,,,,P035_000_Disdain,,,#FFFFFFFF,,,,,,T_Dialog_Speaker_P035_1_042,T_Dialog_Dialog_P035_2_013,,
P035_2_014,,,,,,,,,,,,,,,,,,,,,,T_Dialog_Speaker_P035_1_042,T_Dialog_Dialog_P035_2_014,,
P035_2_015,,,,,,,,,,,,,,,,#8e8e8eFF,,,,,,T_Dialog_Speaker_P001_1_5,T_Dialog_Dialog_P035_2_015,,
P035_2_016,,,,,,,,,,,,,P035_000_Sad,,,#FFFFFFFF,,player/Player/R18_P35_01/P35_general_02,,,,T_Dialog_Speaker_P035_1_042,T_Dialog_Dialog_P035_2_016,,
P035_2_017,,,,,,,,,,,,,,,,#8e8e8eFF,,,,,,T_Dialog_Speaker_P001_1_5,T_Dialog_Dialog_P035_2_017,,
P035_2_018,,,,,,,,,,,,,,,,#FFFFFFFF,,player/Player/R18_P35_01/P35_general_03,,,,T_Dialog_Speaker_P035_1_042,T_Dialog_Dialog_P035_2_018,,
P035_2_019,,,,,,,,,,,,,P035_000,,,,,player/Player/R18_P35_01/P35_general_10,,,,T_Dialog_Speaker_P035_1_042,T_Dialog_Dialog_P035_2_019,,
P035_2_020,,,,,,,,,,,,,,,,#8e8e8eFF,,,,,,T_Dialog_Speaker_P001_1_5,T_Dialog_Dialog_P035_2_020,,
P035_2_021,,,,,,,,,,,,,P035_000_Shy,,,#FFFFFFFF,,player/Player/R18_P35_01/P35_general_13,,,,T_Dialog_Speaker_P035_1_042,T_Dialog_Dialog_P035_2_021,,
P035_2_022,,,,,,,,,,,,,,,,#8e8e8eFF,,,,,,T_Dialog_Speaker_P001_1_5,T_Dialog_Dialog_P035_2_022,,
P035_2_023,,,,,,,,,,,,,P035_000,,,#FFFFFFFF,,player/Player/R18_P35_01/P35_general_10,,,,T_Dialog_Speaker_P035_1_042,T_Dialog_Dialog_P035_2_023,,
P035_2_024,,,,,,,,,,,,,,,,#8e8e8eFF,,,,,,T_Dialog_Speaker_P001_1_5,T_Dialog_Dialog_P035_2_024,,
P035_2_025,,,,,,,,,,,,,,,,#FFFFFFFF,,player/Player/R18_P35_01/P35_general_16,,,,T_Dialog_Speaker_P035_1_042,T_Dialog_Dialog_P035_2_025,,
P035_2_026,,,,,,,,,,,,,P035_000_Serious,sleft,,#8e8e8eFF,,,BGM00,Icon/Images01_BG/S013,,,T_Dialog_Dialog_P035_2_026,,
P035_2_027,,,,,,,,,,,,,,,,,,,,,,T_Dialog_Speaker_P001_1_5,T_Dialog_Dialog_P07_h3_12,,
P035_2_028,,,,,,,,,,,,,,,,#FFFFFFFF,,player/Player/R18_P35_01/P35_hit_01,,,,T_Dialog_Speaker_P035_1_042,T_Dialog_Dialog_P035_2_028,,
P035_2_029,,,,,,,,,,,,,,,,#8e8e8eFF,,,,,,T_Dialog_Speaker_P001_1_5,T_Dialog_Dialog_P035_2_029,,
P035_2_030,,,,,,,,,,,,,,,,,,,,,,T_Dialog_Speaker_P001_1_5,T_Dialog_Dialog_P035_2_030,,
P035_2_031,,,,,,,,,,,,,P035_000_Angry,srightout,,#FFFFFFFF,,player/Player/General_Footsteps_fast,,,,T_Dialog_Speaker_P035_1_042,T_Dialog_Dialog_P035_2_031,,
P035_2_032,,,,,,,,,,,,,no,normal,,,,,bgm_scene_04,Icon/Images01_BG/S006,,,T_Dialog_Dialog_P035_2_032,,
P035_2_033,,,,,,,,,,,,,,,,,,,,,,T_Dialog_Speaker_P001_1_5,T_Dialog_Dialog_P035_2_033,,
P035_2_034,,,,,,,,,,,,,P035_000_Angry,sright,,#8e8e8eFF,,player/Player/General_Footsteps_slow,,,,,T_Dialog_Dialog_P035_2_034,,
P035_2_035,,,,,,,,,,,,,,,,#FFFFFFFF,,player/Player/R18_P35_01/P35_general_15,,,,T_Dialog_Speaker_P035_1_042,T_Dialog_Dialog_P035_2_035,,
P035_2_036,,,,,,,,,,,,,,,,,,,,,,T_Dialog_Speaker_P035_1_042,T_Dialog_Dialog_P035_2_036,,
P035_2_037,,,,,,,,,,,,,,,,#8e8e8eFF,,,,,,T_Dialog_Speaker_P001_1_5,T_Dialog_Dialog_P035_2_037,,
P035_2_038,,,,,,,,,,,,,P035_000_Zoneout,,,#FFFFFFFF,,,,,,T_Dialog_Speaker_P035_1_042,T_Dialog_Dialog_P035_2_038,,
P035_2_039,,,,,,,,,,,,,,,,#8e8e8eFF,,,,,,T_Dialog_Speaker_P001_1_5,T_Dialog_Dialog_P035_2_039,,
P035_2_040,,,,,,,,,,,,,P035_000,,,#FFFFFFFF,,player/Player/R18_P35_01/P35_general_16,,,,T_Dialog_Speaker_P035_1_042,T_Dialog_Dialog_P035_2_040,,
P035_2_041,,,,,,,,,,,,,,,,#8e8e8eFF,,,,,,,T_Dialog_Dialog_P035_2_041,,
P035_2_042,,,,,,,,,,,,,P035_000_Disdain,,,#FFFFFFFF,,player/Player/R18_P35_01/P35_skill_04,,,,T_Dialog_Speaker_P035_1_042,T_Dialog_Dialog_P035_2_042,,
P035_2_043,,,,,,,,,,,,,no,,,#8e8e8eFF,,,,,,T_Dialog_Speaker_P035_2_043,T_Dialog_Dialog_P035_2_043,,
P035_2_044,,,,,,,,,,,,,P035_000_Disdain,left,1.2,#8e8e8eFF,,player/Player/rock_ImpactA,BGM00,,,,T_Dialog_Dialog_P035_2_044,,
P035_2_045,,,,,,,,,,,,,P035_000_Angry,,1,#FFFFFFFF,,player/Player/R18_P35_01/P35_general_15,,,,T_Dialog_Speaker_P035_1_042,T_Dialog_Dialog_P035_2_045,,
P035_2_046,,,,,,,,,,,,,P035_000,,,,,player/Player/R18_P35_01/P35_general_16,,,,T_Dialog_Speaker_P035_1_042,T_Dialog_Dialog_P035_2_046,,
P035_2_047,,,,,,,,,,,,,,,,#8e8e8eFF,,,,,,T_Dialog_Speaker_P001_1_5,T_Dialog_Dialog_P035_2_047,,
P035_2_048,,,,,,,,,,,,,P035_000_Happy,,,#FFFFFFFF,,player/Player/R18_P35_01/P35_general_10,,,,T_Dialog_Speaker_P035_1_042,T_Dialog_Dialog_P035_2_048,,
P035_2_049,,,,,,,,,,,,,,,,#8e8e8eFF,,,,,,T_Dialog_Speaker_P001_1_5,T_Dialog_Dialog_P035_2_049,,
P035_2_050,,,,,,,,,,,,,,,,,,,,,,T_Dialog_Speaker_P001_1_5,T_Dialog_Dialog_P035_2_050,,
P035_2_051,,,,,,,,,,,,,P035_000_Zoneout,,,#FFFFFFFF,,player/Player/R18_P35_01/P35_general_03,,,,T_Dialog_Speaker_P035_1_042,T_Dialog_Dialog_P035_2_051,,
P035_2_052,,,,,,,,,,,,,,,,#8e8e8eFF,,,,,,T_Dialog_Speaker_P001_1_5,T_Dialog_Dialog_P035_2_052,,
P035_2_053,,,,,,,,,,,,,,,,,,,,,,T_Dialog_Speaker_P001_1_5,T_Dialog_Dialog_P035_2_053,,
P035_2_054,,,,,,,,,,,,,P035_000_Shy,,,#FFFFFFFF,,player/Player/R18_P35_01/P35_general_08,,,,T_Dialog_Speaker_P035_1_042,T_Dialog_Dialog_P035_2_054,,
P035_3_001,P035_3,,,,,,,,,,,,P035_000_Disdain,bottom,,#FFFFFFFF,,player/Player/R18_P35_01/P35_skill_02,Publi City_BGM_01_intro+loop_v3,Icon/Images01_BG/S024,,T_Dialog_Speaker_P035_1_042,T_Dialog_Dialog_P035_3_001,,
P035_3_002,,,,,,,,,,,,,P035_000_Angry,srightout,,,,player/Player/R18_P35_01/P35_skill_03,,,,T_Dialog_Speaker_P035_1_042,T_Dialog_Dialog_P035_3_002,,
P035_3_003,,,P001_000_Surprise,bottom,,#FFFFFFFF,,,,,,,no,normal,,,,player/Player/R18_P01_01/P001_general_04,,,,T_Dialog_Speaker_P001_1_14,T_Dialog_Dialog_P035_3_003,,
P035_3_004,,,,,,#8e8e8eFF,,P004_000_Laugh,,,#FFFFFFFF,,,,,,,player/Player/R18_P04_01/P004_general_05,,,,T_Dialog_Speaker_P004_1_1,T_Dialog_Dialog_P035_3_004,,
P035_3_005,,,no,,,,,no,,,,,P006_000_Hate,,,#FFFFFFFF,,player/Player/R18_P06_01/P006_general_01,,,,T_Dialog_Speaker_P001_1_2,T_Dialog_Dialog_P035_3_005,,
P035_3_006,,,P035_000,,,#FFFFFFFF,,P002_000,,,#8e8e8eFF,,no,,,,,player/Player/R18_P35_01/P35_general_10,,,,T_Dialog_Speaker_P035_1_042,T_Dialog_Dialog_P035_3_006,,
P035_3_007,,,,,,#8e8e8eFF,,P002_000_Laugh,,,#FFFFFFFF,,,,,,,player/Player/R18_P02_01/P002_general_09,,,,T_Dialog_Speaker_P001_1_1,T_Dialog_Dialog_P035_3_007,,
P035_3_008,,,no,,,,,no,,,,,,,,,,,,,,T_Dialog_Speaker_P001_1_5,T_Dialog_Dialog_P035_3_008,,
P035_3_009,,,,,,,,,,,,,P035_000_Shy,down,,#FFFFFFFF,,,BGM00,,,T_Dialog_Speaker_P035_1_042,T_Dialog_Dialog_P035_3_009,,
P035_3_010,,,P001_000_Surprise,left,,#FFFFFFFF,,,,,,,no,normal,,,,player/Player/R18_P01_01/P001_Hit_03,,Icon/Images01_BG/BG_Black,,T_Dialog_Speaker_P001_1_14,T_Dialog_Dialog_P035_3_010,,
P035_3_011,,,no,,,,,,,,,,P035_000_Zoneout,,,#FFFFFFFF,,,,Icon/Images01_BG/S001,,T_Dialog_Speaker_P035_1_042,T_Dialog_Dialog_P001_4_5,,
P035_3_012,,,,,,,,,,,,,P035_000_Sad,,,,,player/Player/R18_P35_01/P35_general_04,,,,T_Dialog_Speaker_P035_1_042,T_Dialog_Dialog_P035_3_012,,
P035_3_013,,,,,,,,,,,,,,,,#8e8e8eFF,,,,,,T_Dialog_Speaker_P001_1_5,T_Dialog_Dialog_P035_3_013,,
P035_3_014,,,,,,,,,,,,,,,,#FFFFFFFF,,player/Player/R18_P35_01/P35_general_13,,,,T_Dialog_Speaker_P035_1_042,T_Dialog_Dialog_P035_3_014,,
P035_3_015,,,,,,,,,,,,,,,,#8e8e8eFF,,,,,,T_Dialog_Speaker_P001_1_5,T_Dialog_Dialog_P035_3_015,,
P035_3_016,,,,,,,,,,,,,P035_000_Shy,,,#FFFFFFFF,,player/Player/R18_P35_01/P35_general_08,,,,T_Dialog_Speaker_P035_1_042,T_Dialog_Dialog_P035_3_016,,
P035_3_017,,,,,,,,,,,,,,,,#8e8e8eFF,,,,,,T_Dialog_Speaker_P001_1_5,T_Dialog_Dialog_P035_3_017,,
P035_3_018,,,,,,,,,,,,,,,,#FFFFFFFF,,player/Player/R18_P35_01/P35_general_12,,,,T_Dialog_Speaker_P035_1_042,T_Dialog_Dialog_P035_3_018,,
P035_3_019,,,,,,,,,,,,,,,,#8e8e8eFF,,,,,,T_Dialog_Speaker_P001_1_5,T_Dialog_Dialog_P035_3_019,,
P035_3_020,,,,,,,,,,,,,P035_000,,,#FFFFFFFF,,player/Player/R18_P35_01/P35_general_16,,,,T_Dialog_Speaker_P035_1_042,T_Dialog_Dialog_P035_3_020,,
P035_3_021,,,,,,,,,,,,,,,,#8e8e8eFF,,,,,,T_Dialog_Speaker_P001_1_5,T_Dialog_Dialog_P035_3_021,,
P035_3_022,,,,,,,,,,,,,,,,,,,,,,T_Dialog_Speaker_P001_1_5,T_Dialog_Dialog_P035_3_022,,
P035_3_023,,,,,,,,,,,,,P035_000,,,#FFFFFFFF,,player/Player/R18_P35_01/P35_general_10,,,,T_Dialog_Speaker_P035_1_042,T_Dialog_Dialog_P035_3_023,,
P035_3_024,,,,,,,,,,,,,,,,#8e8e8eFF,,,,,,T_Dialog_Speaker_P001_1_5,T_Dialog_Dialog_P035_3_024,,
P035_3_025,,,,,,,,,,,,,P035_000_Shy,,,#FFFFFFFF,,player/Player/R18_P35_01/P35_general_08,,,,T_Dialog_Speaker_P035_1_042,T_Dialog_Dialog_P035_2_054,,
P035_3_026,,,,,,,,,,,,,,,,#8e8e8eFF,,,,,,T_Dialog_Speaker_P001_1_5,T_Dialog_Dialog_P035_3_026,,
P035_3_027,,,,,,,,,,,,,P035_000_Happy,,,#FFFFFFFF,,player/Player/R18_P35_01/P35_general_16,,,,T_Dialog_Speaker_P035_1_042,T_Dialog_Dialog_P035_3_027,,
P035_3_028,,,,,,,,,,,,,P035_000,,,,,player/Player/R18_P35_01/P35_general_17,,,,T_Dialog_Speaker_P035_1_042,T_Dialog_Dialog_P035_3_028,,
P035_3_029,,,,,,,,,,,,,,,,#8e8e8eFF,,,,,,T_Dialog_Speaker_P001_1_5,T_Dialog_Dialog_P035_3_029,,
P035_3_030,,,,,,,,,,,,,,,,#FFFFFFFF,,player/Player/R18_P35_01/P35_general_10,,,,T_Dialog_Speaker_P035_1_042,T_Dialog_Dialog_P035_3_030,,
P035_3_031,,,,,,,,,,,,,no,,,,,,BGM00,Icon/Images01_BG/S001_3,,,T_Dialog_Dialog_P035_3_031,,
P035_3_032,,,,,,,,,,,,,P035_000,sleft,,#FFFFFFFF,,player/Player/R18_P35_01/P35_general_17,,,,T_Dialog_Speaker_P035_1_042,T_Dialog_Dialog_P035_3_032,,
P035_3_033,,,,,,,,,,,,,,,,#8e8e8eFF,,,,,,T_Dialog_Speaker_P001_1_5,T_Dialog_Dialog_P035_3_033,,
P035_3_034,,,,,,,,,,,,,,,,#FFFFFFFF,,player/Player/R18_P35_01/P35_general_12,,,,T_Dialog_Speaker_P035_1_042,T_Dialog_Dialog_P035_3_034,,
P035_3_035,,,,,,,,,,,,,,,,#8e8e8eFF,,,,,,T_Dialog_Speaker_P001_1_5,T_Dialog_Dialog_P035_3_035,,
P035_3_036,,,,,,,,,,,,,P035_000_Shy,,,#FFFFFFFF,,player/Player/R18_P35_01/P35_general_20,,,,T_Dialog_Speaker_P035_1_042,T_Dialog_Dialog_P035_3_036,,
P035_3_037,,,,,,,,,,,,,,,,#8e8e8eFF,,,,,,T_Dialog_Speaker_P001_1_5,T_Dialog_Dialog_P035_3_037,,
P035_3_038,,,,,,,,,,,,,,,,,,,,,,T_Dialog_Speaker_P001_1_5,T_Dialog_Dialog_P035_3_038,,
P035_3_039,,,,,,,,,,,,,P035_000_Zoneout,,,#FFFFFFFF,,,,,,T_Dialog_Speaker_P035_1_042,T_Dialog_Dialog_P09_h3_12,,
P035_3_040,,,,,,,,,,,,,,,,#8e8e8eFF,,,BGM02,,,T_Dialog_Speaker_P001_1_5,T_Dialog_Dialog_P035_3_040,,
P035_3_041,,,,,,,,,,,,,,,,,,,,,,T_Dialog_Speaker_P001_1_5,T_Dialog_Dialog_P035_3_041,,
P035_3_042,,,,,,,,,,,,,,,,,,,,,,T_Dialog_Speaker_P001_1_5,T_Dialog_Dialog_P035_3_042,,
P035_3_043,,,,,,,,,,,,,,,,#FFFFFFFF,,player/Player/R18_P35_01/P35_general_13,,,,T_Dialog_Speaker_P035_1_042,T_Dialog_Dialog_P001_2_21,,
P035_3_044,,,,,,,,,,,,,,,,#8e8e8eFF,,,,,,T_Dialog_Speaker_P001_1_5,T_Dialog_Dialog_P035_3_044,,
P035_3_045,,,,,,,,,,,,,,,,,,,,,,T_Dialog_Speaker_P001_1_5,T_Dialog_Dialog_P035_3_045,,
P035_3_046,,,,,,,,,,,,,P035_000,,,#FFFFFFFF,,player/Player/R18_P35_01/P35_general_16,,,,T_Dialog_Speaker_P035_1_042,T_Dialog_Dialog_P035_3_046,,
P035_3_047,,,,,,,,,,,,,P035_000_Happy,,,,,player/Player/R18_P35_01/P35_general_21,,,,T_Dialog_Speaker_P035_1_042,T_Dialog_Dialog_P035_3_047,,
P035_3_048,,,,,,,,,,,,,,,,#8e8e8eFF,,,,,,,T_Dialog_Dialog_P035_3_048,,
P035_3_049,,,,,,,,,,,,,no,,,,,,BGM00,Icon/Images01_BG/S004,,,T_Dialog_Dialog_P035_3_049,,
